Wall time,Step,Value
1596498764.8329206,438,17.0
1596498780.7689302,439,17.0
1596498802.0057895,440,9.0
1596498817.138734,441,18.0
1596498836.469808,442,12.0
1596498863.7316716,443,7.0
1596498882.905579,444,13.0
1596498902.4214385,445,13.0
1596498918.7435029,446,14.0
1596498933.283637,447,16.0
1596498947.2754047,448,18.0
1596498958.5223536,449,20.0
1596498980.3635225,450,11.0
1596499481.127979,451,18.0
1596499500.072,452,14.0
1596499522.526945,453,13.0
1596499543.7139115,454,12.0
1596499562.8237357,455,14.0
1596499578.8691187,456,19.0
1596499590.5960145,457,20.0
1596499603.450599,458,19.0
1596499625.8056676,459,12.0
1596499642.830918,460,17.0
1596499657.5858011,461,19.0
1596499682.552837,462,13.0
1596499697.0065658,463,18.0
1596499717.762485,464,12.0
1596499732.1338084,465,18.0
1596499744.4615018,466,20.0
1596499767.6725695,467,7.0
1596499778.8476083,468,21.0
1596499790.8157225,469,21.0
1596499811.8228536,470,14.0
1596499825.9844193,471,21.0
1596499845.5324197,472,15.0
1596499862.4767668,473,17.0
1596499880.1447744,474,16.0
1596499893.8564637,475,18.0
1596499911.0555093,476,16.0
1596499923.4875844,477,20.0
1596499935.2564306,478,20.0
1596499951.981615,479,17.0
1596499967.1205494,480,15.0
1596499986.5914588,481,12.0
1596500005.0605268,482,12.0
1596500021.180324,483,19.0
1596500037.0743806,484,16.0
1596500062.6931555,485,8.0
1596500074.9815044,486,18.0
1596500090.302225,487,19.0
1596500105.623456,488,16.0
1596500119.0863345,489,17.0
1596500133.6903877,490,16.0
1596500153.118347,491,15.0
1596500165.0934558,492,20.0
1596500180.2693515,493,18.0
1596500196.0190773,494,19.0
1596500212.603342,495,17.0
1596500224.139463,496,20.0
1596500244.332032,497,8.0
1596500262.5464034,498,17.0
1596500283.12203,499,11.0
1596500301.2869527,500,13.0
1596500750.2764807,501,4.0
1596500764.5544167,502,18.0
1596500784.68556,503,16.0
1596500799.588466,504,18.0
1596500821.3427374,505,8.0
1596500835.7675018,506,19.0
1596500853.5513687,507,19.0
1596500866.8175,508,18.0
1596500880.6894054,509,20.0
1596500892.1066642,510,20.0
1596500917.3643615,511,6.0
1596500937.3132176,512,11.0
1596500949.7942379,513,18.0
1596500966.2012026,514,18.0
1596500978.235241,515,19.0
1596500991.3125708,516,18.0
1596501009.287235,517,13.0
1596501029.2281017,518,11.0
1596501043.0340912,519,18.0
1596501059.8151274,520,16.0
1596501072.490426,521,19.0
1596501087.5734322,522,20.0
1596501102.625977,523,16.0
1596501115.991477,524,20.0
1596501134.0610151,525,17.0
1596501151.1771617,526,18.0
1596501164.1640947,527,18.0
1596501177.7703152,528,18.0
1596501197.471967,529,16.0
1596501217.1411471,530,13.0
1596501236.6230433,531,11.0
1596501248.3349547,532,20.0
1596501264.259981,533,17.0
1596501279.7150514,534,18.0
1596501297.4359884,535,15.0
1596501310.6741476,536,19.0
1596501328.1129131,537,16.0
1596501345.7400362,538,16.0
1596501365.8387141,539,15.0
1596501389.4847867,540,7.0
1596501412.619946,541,10.0
1596501432.427975,542,15.0
1596501452.7449079,543,12.0
1596501474.1985705,544,7.0
1596501491.356667,545,15.0
1596501508.4877934,546,16.0
1596501529.8929584,547,10.0
1596501541.2148216,548,20.0
1596501556.0655897,549,20.0
1596501574.3139212,550,12.0
1596502119.716991,551,19.0
1596502137.1962178,552,17.0
1596502153.5092907,553,18.0
1596502172.0402915,554,10.0
1596502190.2112305,555,13.0
1596502213.950188,556,2.0
1596502228.3040512,557,17.0
1596502248.2838733,558,9.0
1596502264.6458974,559,18.0
1596502282.1770618,560,16.0
1596502295.5800116,561,19.0
1596502313.0707288,562,16.0
1596502328.3620036,563,19.0
1596502343.0789316,564,21.0
1596502359.1820037,565,17.0
1596502375.8177211,566,19.0
1596502391.7966852,567,17.0
1596502408.6316712,568,15.0
1596502424.9627283,569,18.0
1596502440.064708,570,19.0
1596502461.0948136,571,15.0
1596502476.1468487,572,19.0
1596502495.5148811,573,19.0
1596502509.7828317,574,17.0
1596502524.5706723,575,20.0
1596502539.4024634,576,20.0
1596502554.5998323,577,18.0
1596502571.0507498,578,16.0
1596502583.155706,579,20.0
1596502596.8246071,580,19.0
1596502612.1628153,581,19.0
1596502626.2085202,582,18.0
1596502643.4375353,583,15.0
1596502656.2107213,584,18.0
1596502676.0027604,585,14.0
1596502688.8283758,586,17.0
1596502705.1164846,587,17.0
1596502720.1795087,588,18.0
1596502737.3645709,589,15.0
1596502752.4116137,590,20.0
1596502768.3121607,591,18.0
1596502784.0753794,592,18.0
1596502799.3122005,593,20.0
1596502814.2593563,594,20.0
1596502825.5282965,595,21.0
1596502838.3524175,596,18.0
1596502853.2911332,597,19.0
1596502866.242112,598,18.0
1596502885.2785277,599,16.0
1596502900.0034459,600,20.0
1596503405.423734,601,19.0
1596503416.680676,602,21.0
1596503431.54593,603,20.0
1596503443.9395485,604,20.0
1596503461.0447073,605,16.0
1596503481.124913,606,14.0
1596503495.2646065,607,15.0
1596503511.6406069,608,18.0
1596503527.0727065,609,20.0
1596503544.518465,610,20.0
1596503560.7486348,611,16.0
1596503574.5247207,612,19.0
1596503589.5827556,613,20.0
1596503605.080269,614,20.0
1596503621.9042482,615,17.0
1596503636.9582953,616,19.0
1596503651.6557436,617,17.0
1596503666.4375923,618,20.0
1596503682.379594,619,20.0
1596503695.971321,620,19.0
1596503709.137547,621,16.0
1596503722.3632002,622,18.0
1596503736.5232708,623,16.0
1596503751.2552855,624,16.0
1596503766.8132524,625,18.0
1596503783.2252107,626,16.0
1596503798.4030993,627,19.0
1596503815.0552921,628,17.0
1596503829.6673417,629,18.0
1596503847.2963886,630,15.0
1596503865.2181628,631,13.0
1596503881.6670756,632,16.0
1596503899.0229383,633,18.0
1596503914.3971062,634,21.0
1596503929.836197,635,16.0
1596503949.2072244,636,13.0
1596503962.0453315,637,19.0
1596503976.2054024,638,18.0
1596503992.489076,639,14.0
1596504003.9982262,640,20.0
1596504026.8502142,641,7.0
1596504043.9119158,642,14.0
1596504057.8142903,643,19.0
1596504073.0750828,644,19.0
1596504086.4750433,645,18.0
1596504100.251061,646,17.0
1596504119.1461523,647,14.0
1596504134.8639138,648,19.0
1596504148.9620583,649,19.0
1596504163.9266965,650,20.0
1596504895.3840592,651,19.0
1596504911.6452155,652,18.0
1596504927.9902554,653,14.0
1596504941.162996,654,19.0
1596504953.8592775,655,19.0
1596504966.8047533,656,18.0
1596504989.6892102,657,11.0
1596505010.3972008,658,11.0
1596505025.4642243,659,19.0
1596505040.446841,660,15.0
1596505059.5077293,661,11.0
1596505072.4147556,662,19.0
1596505090.896811,663,17.0
1596505104.888082,664,16.0
1596505124.289073,665,13.0
1596505140.0917819,666,18.0
1596505157.4686244,667,14.0
1596505173.7668877,668,18.0
1596505187.9759083,669,20.0
1596505200.6077497,670,20.0
1596505217.231965,671,15.0
1596505232.1586459,672,20.0
1596505245.8088102,673,19.0
1596505262.3376408,674,18.0
1596505277.5594816,675,19.0
1596505290.1279032,676,19.0
1596505307.3746881,677,15.0
1596505320.569887,678,19.0
1596505335.3047912,679,19.0
1596505346.9647624,680,20.0
1596505361.0184588,681,18.0
1596505385.5006015,682,10.0
1596505403.056736,683,14.0
1596505419.11062,684,16.0
1596505435.654428,685,17.0
1596505451.6993124,686,17.0
1596505465.0153654,687,20.0
1596505477.846483,688,21.0
1596505495.8615863,689,14.0
1596505510.2963433,690,18.0
1596505530.7865736,691,13.0
1596505544.1595604,692,18.0
1596505559.50426,693,18.0
1596505572.8173165,694,18.0
1596505587.9163046,695,18.0
1596505604.5225384,696,18.0
1596505618.9583912,697,17.0
1596505637.4254801,698,17.0
1596505652.8111267,699,19.0
1596505669.1831307,700,18.0
1596506325.932682,701,20.0
1596506342.227776,702,18.0
1596506358.6447287,703,17.0
1596506372.8622296,704,18.0
1596506394.6094995,705,14.0
1596506411.209742,706,11.0
1596506424.581727,707,19.0
1596506440.5232282,708,19.0
1596506456.3303893,709,18.0
1596506471.4283705,710,17.0
1596506486.8394897,711,18.0
1596506503.2084975,712,14.0
1596506518.8922977,713,16.0
1596506534.729423,714,17.0
1596506547.9331026,715,19.0
1596506565.3044527,716,14.0
1596506581.3683114,717,17.0
1596506597.38024,718,19.0
1596506613.1834033,719,19.0
1596506626.0574682,720,20.0
1596506639.4734752,721,20.0
1596506651.7632298,722,19.0
1596506668.4953203,723,16.0
1596506680.8964336,724,19.0
1596506697.573087,725,18.0
1596506713.3782513,726,15.0
1596506728.84931,727,12.0
1596506743.8379202,728,19.0
1596506760.1410658,729,13.0
1596506773.936063,730,20.0
1596506789.230325,731,19.0
1596506804.6459343,732,16.0
1596506817.124957,733,20.0
1596506834.0992687,734,18.0
1596506846.770069,735,18.0
1596506862.2311342,736,17.0
1596506876.845176,737,16.0
1596506891.1450849,738,20.0
1596506904.2718532,739,20.0
1596506916.4637096,740,20.0
1596506931.3459425,741,16.0
1596506947.091695,742,18.0
1596506960.6929214,743,19.0
1596506976.0106518,744,20.0
1596506992.4580762,745,18.0
1596507008.1948307,746,19.0
