Wall time,Step,Value
1596590913.5674548,638,21.0
1596590931.7551773,639,20.0
1596590947.4018729,640,21.0
1596590963.1684282,641,21.0
1596590979.0838099,642,21.0
1596590995.6404412,643,20.0
1596591012.8802724,644,20.0
1596591029.0223885,645,21.0
1596591045.508103,646,21.0
1596591065.3768592,647,19.0
1596591081.017562,648,21.0
1596591096.844047,649,20.0
1596591112.547676,650,21.0
1596591689.1767004,651,18.0
1596591706.7900944,652,19.0
1596591724.8409774,653,20.0
1596591740.5675795,654,21.0
1596591758.5295668,655,18.0
1596591775.6225705,656,20.0
1596591792.26729,657,20.0
1596591811.6845744,658,17.0
1596591829.703495,659,19.0
1596591846.9323397,660,21.0
1596591864.8903317,661,19.0
1596591882.6635394,662,19.0
1596591898.3491893,663,21.0
1596591919.4704807,664,14.0
1596591935.3129473,665,21.0
1596591951.0405483,666,21.0
1596591967.8858414,667,20.0
1596591987.506888,668,19.0
1596592009.2015083,669,17.0
1596592025.7141912,670,20.0
1596592044.1346416,671,20.0
1596592060.4935043,672,20.0
1596592077.8511982,673,20.0
1596592093.6117606,674,21.0
1596592109.9436545,675,20.0
1596592128.9384336,676,19.0
1596592145.2533474,677,20.0
1596592161.9238453,678,20.0
1596592180.1405342,679,19.0
1596592196.0519204,680,21.0
1596592212.730409,681,20.0
1596592230.4187162,682,20.0
1596592248.1240036,683,20.0
1596592263.8965528,684,21.0
1596592279.6501224,685,21.0
1596592295.441649,686,21.0
1596592311.192223,687,21.0
1596592327.5351043,688,20.0
1596592345.1484993,689,19.0
1596592363.1684184,690,19.0
1596592378.9649386,691,21.0
1596592395.1280303,692,21.0
1596592412.2549942,693,20.0
1596592428.7347155,694,20.0
1596592444.938759,695,21.0
1596592463.1634388,696,19.0
1596592480.9596195,697,19.0
1596592497.2535582,698,20.0
1596592514.2207096,699,21.0
1596592530.1850333,700,21.0
1596593142.8912559,701,21.0
1596593158.9674492,702,20.0
1596593174.5202541,703,21.0
1596593190.984993,704,20.0
1596593206.9363322,705,21.0
1596593224.765177,706,18.0
1596593241.89314,707,20.0
1596593259.8241634,708,19.0
1596593277.9649413,709,19.0
1596593295.7111807,710,18.0
1596593311.9122279,711,20.0
1596593329.7753305,712,19.0
1596593346.6794515,713,20.0
1596593365.1338623,714,20.0
1596593381.3089397,715,21.0
1596593397.2982347,716,20.0
1596593412.8410518,717,21.0
1596593429.7670422,718,20.0
1596593446.8438766,719,20.0
1596593464.018487,720,20.0
1596593480.3713567,721,20.0
1596593496.0829763,722,21.0
1596593513.6234565,723,19.0
1596593529.2921264,724,21.0
1596593544.931831,725,20.0
1596593561.7911074,726,18.0
1596593579.803036,727,18.0
1596593595.3675041,728,21.0
1596593611.4007475,729,21.0
1596593632.6488903,730,16.0
1596593648.7071044,731,20.0
1596593664.3098514,732,21.0
1596593682.730302,733,20.0
1596593698.8304672,734,20.0
1596593720.6738136,735,14.0
1596593736.340075,736,21.0
1596593751.9898877,737,21.0
1596593767.478768,738,21.0
1596593784.3720055,739,20.0
1596593800.6659439,740,21.0
1596593816.565344,741,20.0
1596593832.0969622,742,21.0
1596593848.4578226,743,20.0
1596593864.3042843,744,21.0
1596593882.2652729,745,21.0
1596593898.2555666,746,20.0
1596593915.249686,747,20.0
1596593932.0919826,748,18.0
1596593951.3660843,749,20.0
1596593966.8240006,750,21.0
1596594612.0519876,751,20.0
1596594627.7293603,752,21.0
1596594646.0069041,753,18.0
1596594665.040882,754,19.0
