Wall time,Step,Value
1596423717.3855045,761,19.0
1596423733.416904,762,20.0
1596423751.063835,763,19.0
1596423765.8716545,764,20.0
1596423781.6034043,765,20.0
1596423797.0704768,766,19.0
1596423812.8726628,767,20.0
1596423827.3164055,768,20.0
1596423841.5394099,769,21.0
1596423855.7124805,770,21.0
1596423870.7887776,771,20.0
1596423885.7236488,772,20.0
1596423901.4833581,773,18.0
1596423915.6763873,774,21.0
1596423930.1936243,775,20.0
1596423944.1943772,776,21.0
1596423958.2795382,777,21.0
1596423975.2113934,778,17.0
1596423989.3005464,779,21.0
1596424004.1063676,780,20.0
1596424018.7713535,781,21.0
1596424033.8473642,782,20.0
1596424049.544271,783,18.0
1596424064.154318,784,20.0
1596424079.190373,785,19.0
1596424096.347467,786,17.0
1596424110.4965498,787,21.0
1596424124.7040691,788,21.0
1596424139.416002,789,19.0
1596424155.631205,790,19.0
1596424170.204443,791,20.0
1596424184.8719318,792,20.0
1596424199.7751453,793,19.0
1596424214.6204348,794,20.0
1596424228.708089,795,21.0
1596424244.894391,796,18.0
1596424260.534243,797,19.0
1596424275.0779097,798,20.0
1596424289.712936,799,20.0
1596424304.5182638,800,20.0
