Wall time,Step,Value
1596342990.3236346,664,20.0
1596343014.6029675,665,18.0
1596343040.5418694,666,21.0
1596343064.5989578,667,17.0
1596343086.4566069,668,21.0
1596343110.3478956,669,19.0
1596343138.1376555,670,13.0
1596343160.5376675,671,19.0
1596343184.083855,672,20.0
1596343205.457554,673,20.0
1596343231.1757183,674,20.0
1596343255.541453,675,19.0
1596343281.6113963,676,19.0
1596343306.4795613,677,17.0
1596343332.1313055,678,20.0
1596343357.2845895,679,19.0
1596343379.2356205,680,20.0
1596343403.3031945,681,18.0
1596343426.951262,682,18.0
1596343453.5424442,683,17.0
1596343481.1244476,684,18.0
1596343507.6052225,685,21.0
1596343530.3623347,686,17.0
1596343555.6100445,687,19.0
1596343579.6272054,688,20.0
1596343604.7700331,689,20.0
1596343627.2279756,690,20.0
1596343647.892002,691,21.0
1596343670.8238995,692,20.0
1596343692.5981393,693,19.0
1596343713.5473354,694,20.0
1596343735.613238,695,20.0
1596343760.8809206,696,16.0
1596343782.4648778,697,18.0
1596343804.3889663,698,20.0
1596343829.6671407,699,18.0
1596343858.6040652,700,15.0
1596344621.8679407,701,19.0
1596344643.8489394,702,20.0
1596344665.37696,703,20.0
1596344691.402261,704,13.0
1596344713.0401525,705,21.0
1596344736.951904,706,16.0
1596344757.4261453,707,20.0
1596344779.5909936,708,21.0
1596344800.7099893,709,19.0
1596344825.6480656,710,19.0
1596344850.8078694,711,16.0
1596344874.3300865,712,19.0
1596344896.0309672,713,21.0
1596344921.4549654,714,16.0
1596344940.7275996,715,21.0
1596344967.3267293,716,14.0
1596344989.3277044,717,18.0
1596345011.2287939,718,18.0
1596345037.6526299,719,18.0
1596345064.2844324,720,15.0
1596345084.7183337,721,20.0
1596345115.5176063,722,13.0
1596345139.9687324,723,17.0
1596345162.8337007,724,19.0
1596345183.2614906,725,20.0
1596345206.0016525,726,19.0
1596345228.3262467,727,20.0
1596345251.1093156,728,18.0
1596345273.8214734,729,19.0
1596345296.168551,730,20.0
1596345318.9990616,731,17.0
1596345345.112271,732,19.0
1596345366.910487,733,21.0
1596345396.1980023,734,13.0
1596345415.9670665,735,20.0
1596345435.6943119,736,20.0
1596345458.4753852,737,18.0
1596345478.044181,738,20.0
1596345498.7261922,739,19.0
1596345522.967061,740,20.0
1596345545.8929586,741,18.0
1596345565.786954,742,20.0
1596345590.619814,743,18.0
1596345613.280097,744,16.0
1596345635.2740777,745,20.0
1596345658.5151174,746,17.0
1596345684.7471802,747,20.0
1596345704.484776,748,20.0
1596345727.1150181,749,19.0
1596345750.7251494,750,17.0
1596346476.3568945,751,19.0
1596346499.060051,752,19.0
1596346521.2493212,753,20.0
1596346543.58001,754,21.0
1596346569.5488873,755,18.0
1596346596.4741488,756,17.0
1596346615.9780219,757,21.0
1596346636.1297398,758,20.0
1596346660.1209016,759,17.0
1596346683.381912,760,20.0
1596346710.8391044,761,18.0
1596346736.7480416,762,17.0
1596346759.4986417,763,20.0
1596346779.1658208,764,21.0
1596346800.4046743,765,19.0
1596346820.3915718,766,21.0
1596346843.2475502,767,19.0
1596346862.8258374,768,21.0
1596346885.5018108,769,17.0
1596346906.6317956,770,19.0
1596346931.920451,771,18.0
1596346956.7516747,772,19.0
1596346979.5736918,773,21.0
1596347002.2354126,774,20.0
1596347022.6896813,775,19.0
1596347052.9106283,776,15.0
1596347075.9395037,777,16.0
1596347097.77916,778,19.0
1596347125.0655203,779,20.0
1596347145.6711106,780,20.0
1596347165.5235832,781,20.0
1596347191.0274873,782,19.0
1596347212.5575006,783,19.0
1596347238.430492,784,18.0
1596347263.8974378,785,19.0
1596347286.03225,786,18.0
1596347308.7034454,787,18.0
1596347334.0739987,788,19.0
1596347356.4191318,789,19.0
1596347376.9653075,790,20.0
1596347399.5221317,791,19.0
1596347422.6418056,792,19.0
1596347450.9529564,793,19.0
1596347477.4787347,794,20.0
1596347501.3200803,795,19.0
1596347525.2528071,796,19.0
1596347547.70675,797,20.0
1596347569.042018,798,18.0
1596347589.9797232,799,19.0
1596347610.8176215,800,19.0
1596348491.7200763,801,20.0
1596348515.4740767,802,19.0
1596348539.28995,803,21.0
1596348562.9970446,804,17.0
1596348585.3960743,805,20.0
1596348611.996707,806,18.0
1596348632.609967,807,20.0
1596348662.3045132,808,12.0
1596348690.1068118,809,12.0
1596348710.8847003,810,20.0
1596348735.797805,811,16.0
1596348757.449682,812,21.0
1596348784.035839,813,20.0
1596348813.1157124,814,14.0
1596348834.8025544,815,21.0
1596348860.45529,816,16.0
1596348884.7885735,817,17.0
1596348910.5676663,818,14.0
1596348933.9256182,819,19.0
1596348958.8986433,820,20.0
1596348980.914617,821,19.0
1596349002.915586,822,20.0
1596349029.7734199,823,20.0
1596349051.7784543,824,20.0
1596349072.9414046,825,20.0
1596349093.6673582,826,19.0
1596349118.859155,827,20.0
1596349140.5250263,828,21.0
1596349166.0723996,829,20.0
1596349188.1612687,830,20.0
1596349214.0502355,831,21.0
1596349237.1269555,832,20.0
1596349262.0190735,833,21.0
